entry_index,exit_index,entry_price,exit_price,trade_return,capital_after_trade,relative_profit
6708,6718,22788.24,22825.24,0.001624,1008.47,0.001624
6740,6741,22843.31,22874.66,0.001372,1009.86,0.001372
6756,6757,22843.38,22848.56,0.000227,1010.08,0.000227
6758,6761,22825.44,22836.42,0.000481,1010.57,0.000481
6765,6778,22846.87,22860.17,0.000582,1011.16,0.000582
6780,6789,22849.54,22839.27,-0.000449,1010.7,-0.000449
6791,6806,22834.98,22812.34,-0.000991,1009.7,-0.000991
6811,6813,22875.14,22879.6,0.000195,1009.9,0.000195
6815,6819,22858.39,22851.08,-0.00032,1009.58,-0.00032
6840,6861,22866.66,22884.4,0.000776,1010.36,0.000776
6863,6866,22814.3,22838.73,0.001071,1011.44,0.001071
6868,6870,22780.7,22842.47,0.002712,1014.18,0.002712
6872,6873,22839.89,22853.42,0.000592,1014.78,0.000592
6874,6884,22832.23,22820.56,-0.000511,1014.27,-0.000511
6885,6886,22812.53,22823.95,0.000501,1014.77,0.000501
6894,6895,23046.84,23083.58,0.001594,1016.39,0.001594
6902,6906,23040.31,22981.2,-0.002566,1013.78,-0.002566
6917,6922,22961.2,23035.94,0.003255,1017.08,0.003255
6940,6942,22998.65,23008.75,0.000439,1017.53,0.000439
6943,6945,22969.32,22980.87,0.000503,1018.04,0.000503
6946,6947,22978.03,23001.32,0.001014,1019.07,0.001014
6958,6960,23076.81,23064.86,-0.000518,1018.55,-0.000518
6962,6965,23006.9,23013.0,0.000265,1018.82,0.000265
6968,6982,23000.53,23004.52,0.000173,1018.99,0.000173
6993,7046,22983.32,22773.39,-0.009134,1009.69,-0.009134
7047,7052,22760.59,22794.19,0.001476,1011.18,0.001476
7057,7067,22804.02,22815.79,0.000516,1011.7,0.000516
7101,7104,22813.95,22821.03,0.00031,1012.01,0.00031
7143,7144,22867.63,22871.75,0.00018,1012.19,0.00018
7191,7192,22916.7,22933.84,0.000748,1012.95,0.000748
7199,7200,22927.97,22932.2,0.000184,1013.14,0.000184
7201,7205,22927.48,22909.89,-0.000767,1012.36,-0.000767
7207,7208,22915.1,22920.15,0.00022,1012.58,0.00022
7209,7211,22903.41,22919.4,0.000698,1013.29,0.000698
7212,7233,22894.22,22928.1,0.00148,1014.79,0.00148
7238,7241,22919.24,22941.8,0.000984,1015.79,0.000984
7242,7243,22924.35,22953.06,0.001252,1017.06,0.001252
7274,7275,22980.99,22978.9,-9.1e-05,1016.97,-9.1e-05
7276,7296,22973.59,23007.22,0.001464,1018.46,0.001464
7317,7324,22993.84,23001.63,0.000339,1018.8,0.000339
7327,7337,22987.7,22994.2,0.000283,1019.09,0.000283
7340,7341,22972.69,22984.13,0.000498,1019.6,0.000498
7342,7343,22956.98,22985.5,0.001242,1020.86,0.001242
7346,7347,22968.02,22998.82,0.001341,1022.23,0.001341
7348,7351,22977.04,22977.73,3e-05,1022.26,3e-05
7353,7364,22963.25,22943.43,-0.000863,1021.38,-0.000863
7365,7381,22946.91,22962.05,0.00066,1022.06,0.00066
7383,7386,22972.74,23004.72,0.001392,1023.48,0.001392
7397,7403,22946.72,22929.09,-0.000768,1022.69,-0.000768
7410,7411,23282.92,23291.17,0.000354,1023.05,0.000354
7412,7417,23270.03,23112.91,-0.006752,1016.15,-0.006752
7418,7422,23054.95,22862.53,-0.008346,1007.67,-0.008346
7426,7428,22874.34,22915.2,0.001786,1009.47,0.001786
7493,7506,23167.58,23249.19,0.003523,1013.02,0.003523
7509,7512,23232.98,23264.24,0.001346,1014.39,0.001346
7532,7533,23234.47,23239.76,0.000228,1014.62,0.000228
7541,7543,23241.02,23322.19,0.003493,1018.16,0.003493
7545,7546,23280.28,23310.74,0.001308,1019.49,0.001308
7551,7552,23304.24,23317.47,0.000568,1020.07,0.000568
7559,7560,23313.51,23313.16,-1.5e-05,1020.06,-1.5e-05
7564,7568,23304.86,23305.5,2.7e-05,1020.08,2.7e-05
7569,7571,23283.1,23299.1,0.000687,1020.78,0.000687
7573,7618,23275.86,23268.92,-0.000298,1020.48,-0.000298
7623,7629,23254.2,23257.0,0.00012,1020.6,0.00012
7630,7678,23246.71,23224.52,-0.000955,1019.63,-0.000955
7681,7685,23220.69,23219.73,-4.1e-05,1019.59,-4.1e-05
7692,7697,23217.79,23210.99,-0.000293,1019.29,-0.000293
7699,7704,23203.99,23208.1,0.000177,1019.47,0.000177
7707,7714,23195.46,23211.94,0.00071,1020.19,0.00071
7720,7723,23205.28,23208.6,0.000143,1020.34,0.000143
7725,7730,23186.22,23202.9,0.000719,1021.07,0.000719
7732,7772,23190.46,23168.78,-0.000935,1020.12,-0.000935
7776,7779,23174.98,23178.12,0.000135,1020.26,0.000135
7780,7781,23171.86,23190.96,0.000824,1021.1,0.000824
7787,7790,23150.4,23123.44,-0.001165,1019.91,-0.001165
7791,7793,23109.42,23124.88,0.000669,1020.59,0.000669
7794,7867,23117.49,22897.96,-0.009496,1010.9,-0.009496
7868,7869,22892.29,22920.19,0.001219,1012.13,0.001219
7872,7874,22929.91,22963.16,0.00145,1013.6,0.00145
7901,7902,22916.68,22930.31,0.000595,1014.2,0.000595
7904,7910,22903.06,22893.03,-0.000438,1013.76,-0.000438
7913,7940,22888.33,22878.23,-0.000441,1013.31,-0.000441
7941,7951,22861.64,22864.23,0.000113,1013.42,0.000113
7989,7990,22929.04,22928.75,-1.3e-05,1013.41,-1.3e-05
7991,7992,22911.69,22921.02,0.000407,1013.82,0.000407
7993,7998,22901.67,22913.76,0.000528,1014.36,0.000528
8000,8001,22914.03,22928.6,0.000636,1015.0,0.000636
8007,8010,22939.99,22963.0,0.001003,1016.02,0.001003
8015,8016,22953.98,22954.55,2.5e-05,1016.05,2.5e-05
8017,8019,22940.87,22964.05,0.00101,1017.07,0.00101
8022,8028,22958.0,22951.53,-0.000282,1016.79,-0.000282
8033,8034,22944.69,22953.7,0.000393,1017.19,0.000393
8040,8041,22952.04,22959.35,0.000318,1017.51,0.000318
8049,8050,22950.02,22948.13,-8.2e-05,1017.43,-8.2e-05
8053,8057,22913.29,22929.08,0.000689,1018.13,0.000689
8058,8061,22911.9,22942.02,0.001315,1019.47,0.001315
8062,8074,22926.07,22597.03,-0.014352,1004.84,-0.014352
8075,8076,22572.22,22604.46,0.001428,1006.27,0.001428
8078,8085,22571.29,22549.16,-0.00098,1005.28,-0.00098
8086,8096,22515.03,22571.07,0.002489,1007.79,0.002489
8097,8146,22567.11,22648.68,0.003615,1011.43,0.003615
8199,8201,22692.27,22692.01,-1.1e-05,1011.42,-1.1e-05
8222,8223,22686.48,22709.01,0.000993,1012.42,0.000993
8225,8228,22688.13,22706.71,0.000819,1013.25,0.000819
8232,8243,22690.75,22702.85,0.000533,1013.79,0.000533
8249,8253,22699.1,22693.35,-0.000253,1013.53,-0.000253
8254,8265,22684.83,22677.63,-0.000317,1013.21,-0.000317
8268,8272,22730.9,22717.94,-0.00057,1012.63,-0.00057
8275,8276,22717.08,22721.97,0.000215,1012.85,0.000215
8277,8281,22711.42,22735.56,0.001063,1013.93,0.001063
8285,8287,22693.63,22732.27,0.001703,1015.66,0.001703
8304,8306,22710.14,22720.41,0.000452,1016.12,0.000452
8310,8313,22694.29,22708.05,0.000606,1016.73,0.000606
8314,8326,22694.87,22622.6,-0.003184,1013.49,-0.003184
8327,8388,22630.51,22507.99,-0.005414,1008.01,-0.005414
8389,8392,22502.64,22506.85,0.000187,1008.2,0.000187
8393,8425,22471.1,22042.57,-0.01907,988.97,-0.01907
8429,8521,22016.01,21820.85,-0.008864,980.2,-0.008864
8565,8579,21851.4,21812.61,-0.001775,978.46,-0.001775
8581,8594,21803.93,21817.36,0.000616,979.06,0.000616
8595,8604,21813.11,21806.96,-0.000282,978.79,-0.000282
8606,8611,21811.1,21811.85,3.4e-05,978.82,3.4e-05
8663,8668,21869.23,21883.2,0.000639,979.45,0.000639
8676,8677,21867.17,21876.79,0.00044,979.88,0.00044
8682,8706,21873.29,21847.68,-0.001171,978.73,-0.001171
8711,8716,21835.47,21842.28,0.000312,979.04,0.000312
8717,8745,21840.35,21776.67,-0.002916,976.18,-0.002916
8746,8756,21775.05,21808.67,0.001544,977.69,0.001544
8758,8777,21795.97,21829.79,0.001552,979.21,0.001552
8785,8786,21817.57,21855.78,0.001751,980.92,0.001751
8803,8810,21806.38,21654.09,-0.006984,974.07,-0.006984
8815,8857,21689.33,21730.66,0.001906,975.93,0.001906
8874,8877,21675.48,21688.14,0.000584,976.5,0.000584
8884,8885,21736.86,21751.03,0.000652,977.13,0.000652
8911,8926,21710.25,21565.86,-0.006651,970.63,-0.006651
8928,8935,21578.51,21608.06,0.001369,971.96,0.001369
8936,8966,21593.19,21648.53,0.002563,974.45,0.002563
8985,8987,21628.94,21674.93,0.002126,976.53,0.002126
9001,9002,21658.77,21655.25,-0.000163,976.37,-0.000163
9006,9010,21644.56,21635.49,-0.000419,975.96,-0.000419
9012,9035,21626.74,21701.84,0.003473,979.35,0.003473
9040,9041,21686.06,21686.57,2.4e-05,979.37,2.4e-05
9054,9055,21669.99,21678.57,0.000396,979.76,0.000396
9087,9089,21680.46,21675.5,-0.000229,979.53,-0.000229
9092,9094,21672.35,21669.26,-0.000143,979.39,-0.000143
9099,9100,21662.15,21671.55,0.000434,979.82,0.000434
9104,9124,21669.95,21670.3,1.6e-05,979.84,1.6e-05
9137,9138,21689.38,21686.74,-0.000122,979.72,-0.000122
9161,9163,21676.57,21684.55,0.000368,980.08,0.000368
9177,9181,21683.03,21684.21,5.4e-05,980.13,5.4e-05
9183,9202,21674.08,21684.96,0.000502,980.62,0.000502
9203,9204,21679.25,21683.92,0.000215,980.83,0.000215
9225,9227,21699.2,21684.72,-0.000667,980.18,-0.000667
9263,9265,21721.36,21723.5,9.9e-05,980.28,9.9e-05
9280,9289,21732.8,21730.95,-8.5e-05,980.19,-8.5e-05
9291,9331,21727.79,21704.03,-0.001094,979.12,-0.001094
9336,9343,21710.81,21677.19,-0.001549,977.6,-0.001549
9344,9348,21656.78,21654.12,-0.000123,977.48,-0.000123
9350,9351,21654.03,21661.91,0.000364,977.84,0.000364
9352,9353,21664.8,21668.27,0.00016,978.0,0.00016
9354,9379,21663.76,21682.4,0.00086,978.84,0.00086
9382,9397,21688.91,21684.82,-0.000189,978.65,-0.000189
9463,9466,21827.4,21825.33,-9.5e-05,978.56,-9.5e-05
9467,9501,21819.11,21811.29,-0.000358,978.21,-0.000358
9502,9510,21800.41,21816.22,0.000725,978.92,0.000725
9519,9524,21786.32,21805.78,0.000893,979.79,0.000893
9528,9555,21794.99,21790.21,-0.000219,979.58,-0.000219
9556,9558,21779.83,21790.02,0.000468,980.04,0.000468
9629,9632,21802.49,21808.42,0.000272,980.3,0.000272
9655,9657,21856.69,21857.08,1.8e-05,980.32,1.8e-05
9674,9676,21864.12,21871.06,0.000317,980.63,0.000317
9704,9706,21842.04,21861.63,0.000897,981.51,0.000897
9708,9714,21834.73,21832.28,-0.000112,981.4,-0.000112
9715,9736,21830.22,21825.51,-0.000216,981.19,-0.000216
9739,9740,21817.45,21835.13,0.00081,981.99,0.00081
9746,9749,21936.33,21926.92,-0.000429,981.56,-0.000429
9753,9754,21891.89,21908.57,0.000762,982.31,0.000762
9759,9760,21895.93,21893.7,-0.000102,982.21,-0.000102
9807,9809,21983.94,21981.99,-8.9e-05,982.12,-8.9e-05
9811,9816,21976.88,21982.8,0.000269,982.39,0.000269
9819,9838,21964.58,21960.8,-0.000172,982.22,-0.000172
9850,9853,21997.18,22019.55,0.001017,983.22,0.001017
9861,9865,21972.27,21991.77,0.000887,984.09,0.000887
9867,9869,21967.34,21970.47,0.000142,984.23,0.000142
9871,9899,21970.29,21756.76,-0.009719,974.67,-0.009719
9907,9945,21804.02,21748.81,-0.002532,972.2,-0.002532
9950,9955,21811.28,21758.66,-0.002413,969.85,-0.002413
9956,9963,21727.79,21742.35,0.00067,970.5,0.00067
9964,10000,21744.29,21784.08,0.00183,972.28,0.00183
10053,10054,21822.58,21830.72,0.000373,972.64,0.000373
10063,10075,21830.03,21829.51,-2.4e-05,972.62,-2.4e-05
10076,10077,21829.49,21866.19,0.001681,974.25,0.001681
10079,10081,21872.39,21871.83,-2.6e-05,974.23,-2.6e-05
10082,10086,21867.79,21852.94,-0.000679,973.57,-0.000679
10087,10088,21845.74,21856.49,0.000492,974.05,0.000492
10090,10094,21867.69,21830.1,-0.001719,972.37,-0.001719
10096,10112,21806.54,21752.57,-0.002475,969.96,-0.002475
10113,10121,21666.7,21572.87,-0.004331,965.76,-0.004331
10122,10124,21568.91,21596.48,0.001278,967.0,0.001278
10125,10126,21596.03,21628.23,0.001491,968.44,0.001491
10128,10175,21619.08,21650.49,0.001453,969.85,0.001453
10195,10197,21627.83,21638.58,0.000497,970.33,0.000497
10198,10199,21621.59,21639.99,0.000851,971.16,0.000851
10200,10223,21620.93,21633.02,0.000559,971.7,0.000559
10225,10227,21649.06,21664.96,0.000734,972.41,0.000734
10228,10229,21648.71,21672.29,0.001089,973.47,0.001089
10231,10252,21659.67,21627.29,-0.001495,972.02,-0.001495
10254,10255,21621.69,21630.06,0.000387,972.39,0.000387
10256,10265,21597.31,21519.13,-0.00362,968.87,-0.00362
10268,10301,21517.86,21616.69,0.004593,973.32,0.004593
10323,10327,21561.82,21567.88,0.000281,973.6,0.000281
10331,10382,21568.44,21651.21,0.003838,977.33,0.003838
10429,10472,21732.81,21747.11,0.000658,977.97,0.000658
10478,10482,21707.98,21713.41,0.00025,978.22,0.00025
10483,10488,21709.96,21710.61,3e-05,978.25,3e-05
10489,10498,21696.44,21717.28,0.000961,979.19,0.000961
10501,10502,21718.99,21729.44,0.000481,979.66,0.000481
10510,10514,21704.95,21732.62,0.001275,980.91,0.001275
10515,10516,21710.58,21721.23,0.000491,981.39,0.000491
10526,10528,21706.86,21724.3,0.000803,982.18,0.000803
10545,10546,21726.33,21738.23,0.000548,982.72,0.000548
10572,10574,21739.12,21729.62,-0.000437,982.29,-0.000437
10576,10578,21719.81,21722.24,0.000112,982.4,0.000112
10579,10587,21715.35,21712.1,-0.00015,982.25,-0.00015
10589,10604,21698.38,21731.29,0.001517,983.74,0.001517
10605,10606,21727.73,21745.56,0.000821,984.55,0.000821
10611,10612,21799.21,21799.64,2e-05,984.57,2e-05
10635,10636,21781.61,21792.65,0.000507,985.07,0.000507
10678,10679,21801.48,21817.45,0.000733,985.79,0.000733
10681,10682,21794.77,21809.76,0.000688,986.46,0.000688
10683,10684,21682.66,21701.37,0.000863,987.32,0.000863
10690,10704,21720.09,21727.86,0.000358,987.67,0.000358
10708,10709,22005.48,22137.99,0.006022,993.62,0.006022
10720,10727,22144.37,22037.83,-0.004811,988.84,-0.004811
10728,10731,21969.53,22100.82,0.005976,994.75,0.005976
10734,10772,22038.45,22127.78,0.004053,998.78,0.004053
10793,10794,22076.0,22093.74,0.000804,999.58,0.000804
10832,10835,22159.87,22182.19,0.001007,1000.59,0.001007
10865,10875,22181.5,22241.93,0.002724,1003.31,0.002724
10876,10979,22229.01,22115.29,-0.005116,998.18,-0.005116
10982,10983,22106.65,22116.92,0.000465,998.64,0.000465
10989,10992,22090.23,22091.26,4.7e-05,998.69,4.7e-05
10995,10996,22087.6,22090.19,0.000117,998.81,0.000117
11007,11008,22117.54,22122.27,0.000214,999.02,0.000214
11029,11030,22114.71,22117.68,0.000134,999.16,0.000134
11042,11044,22130.28,22130.66,1.7e-05,999.17,1.7e-05
11047,11050,22123.51,22109.89,-0.000616,998.56,-0.000616
11051,11055,22103.66,22116.92,0.0006,999.16,0.0006
11063,11081,22104.37,22124.56,0.000913,1000.07,0.000913
11154,11157,22731.68,22724.31,-0.000324,999.74,-0.000324
11161,11181,22711.99,22731.85,0.000874,1000.62,0.000874
11188,11190,22704.21,22684.47,-0.000869,999.75,-0.000869
11205,11208,22741.93,22831.17,0.003924,1003.67,0.003924
11217,11218,22776.35,22789.32,0.000569,1004.24,0.000569
11322,11333,24086.21,24218.23,0.005481,1009.75,0.005481
11350,11351,24151.6,24175.77,0.001001,1010.76,0.001001
11381,11384,24732.41,24625.19,-0.004335,1006.38,-0.004335
11388,11389,24568.07,24592.66,0.001001,1007.38,0.001001
11391,11392,24570.0,24635.09,0.002649,1010.05,0.002649
11397,11421,24589.82,24690.43,0.004092,1014.19,0.004092
11455,11456,24668.15,24670.29,8.7e-05,1014.27,8.7e-05
11458,11459,24654.79,24687.0,0.001306,1015.6,0.001306
11465,11478,24675.66,24660.29,-0.000623,1014.97,-0.000623
11483,11494,24684.71,24684.86,6e-06,1014.97,6e-06
11495,11496,24661.03,24706.49,0.001843,1016.84,0.001843
11504,11506,24690.22,24693.0,0.000113,1016.96,0.000113
11510,11514,24586.08,24541.86,-0.001799,1015.13,-0.001799
11516,11517,24577.29,24595.23,0.00073,1015.87,0.00073
11518,11520,24576.0,24587.81,0.000481,1016.36,0.000481
11521,11524,24567.64,24588.04,0.00083,1017.2,0.00083
11525,11530,24548.63,24612.95,0.00262,1019.87,0.00262
11531,11536,24595.89,24629.37,0.001361,1021.25,0.001361
11537,11539,24619.14,24634.96,0.000643,1021.91,0.000643
11542,11552,24628.98,24593.63,-0.001435,1020.44,-0.001435
11553,11556,24565.52,24603.32,0.001539,1022.01,0.001539
11566,11569,24602.52,24638.05,0.001444,1023.49,0.001444
11591,11593,24607.18,24616.04,0.00036,1023.86,0.00036
11595,11598,24554.96,24578.43,0.000956,1024.84,0.000956
11599,11610,24578.18,24568.55,-0.000392,1024.44,-0.000392
11611,11617,24560.57,24538.17,-0.000912,1023.5,-0.000912
11618,11622,24536.0,24556.73,0.000845,1024.37,0.000845
11623,11625,24548.0,24577.01,0.001182,1025.58,0.001182
11636,11640,24579.06,24570.44,-0.000351,1025.22,-0.000351
11641,11642,24511.9,24596.11,0.003435,1028.74,0.003435
11643,11654,24542.38,24486.24,-0.002287,1026.39,-0.002287
11655,11668,24440.97,24450.9,0.000406,1026.8,0.000406
11669,11673,24426.65,24471.23,0.001825,1028.68,0.001825
11679,11684,24532.73,24602.3,0.002836,1031.59,0.002836
11693,11695,24733.89,24751.28,0.000703,1032.32,0.000703
11711,11714,24890.2,24861.63,-0.001148,1031.13,-0.001148
11717,11718,24802.79,24820.67,0.000721,1031.88,0.000721
11758,11782,24868.42,24616.29,-0.010139,1021.42,-0.010139
11783,11919,24597.92,23852.83,-0.030291,990.48,-0.030291
11936,11941,23807.78,23788.15,-0.000825,989.66,-0.000825
11943,11945,23757.48,23779.25,0.000916,990.57,0.000916
11946,11949,23769.14,23800.22,0.001308,991.86,0.001308
11951,11993,23787.91,23750.89,-0.001556,990.32,-0.001556
11994,11997,23744.07,23746.28,9.3e-05,990.41,9.3e-05
11999,12013,23756.46,23664.79,-0.003859,986.59,-0.003859
12014,12015,23642.96,23677.36,0.001455,988.02,0.001455
12016,12023,23657.58,23647.74,-0.000416,987.61,-0.000416
12026,12029,23661.09,23690.94,0.001262,988.86,0.001262
12032,12041,23779.39,23797.89,0.000778,989.63,0.000778
12043,12065,23759.97,23781.47,0.000905,990.52,0.000905
12118,12119,23804.32,23822.42,0.00076,991.28,0.00076
12122,12123,23791.93,23800.17,0.000346,991.62,0.000346
12125,12126,23780.84,23808.31,0.001155,992.77,0.001155
12128,12129,23756.85,23786.97,0.001268,994.02,0.001268
12130,12131,23782.23,23803.01,0.000874,994.89,0.000874
12140,12141,23876.92,23920.62,0.00183,996.71,0.00183
12144,12145,24138.5,24205.72,0.002785,999.49,0.002785
12146,12149,23921.78,23836.57,-0.003562,995.93,-0.003562
12177,12194,24079.89,24373.16,0.012179,1008.06,0.012179
12222,12241,24289.73,24449.2,0.006565,1014.68,0.006565
12263,12264,24812.01,24810.22,-7.2e-05,1014.6,-7.2e-05
12265,12266,24754.13,24779.96,0.001043,1015.66,0.001043
12268,12270,24757.04,24820.92,0.00258,1018.28,0.00258
12275,12296,24786.03,24304.62,-0.019423,998.51,-0.019423
12297,12298,24281.37,24375.47,0.003875,1002.38,0.003875
12299,12301,24342.66,24536.07,0.007945,1010.34,0.007945
12306,12308,24537.89,24594.71,0.002316,1012.68,0.002316
12328,12338,24542.31,24728.82,0.0076,1020.38,0.0076
12362,12385,24592.14,24576.32,-0.000643,1019.72,-0.000643
12386,12397,24543.94,24599.19,0.002251,1022.01,0.002251
12398,12413,24584.14,24640.24,0.002282,1024.35,0.002282
12414,12415,24598.8,24640.57,0.001698,1026.09,0.001698
12442,12443,24606.74,24612.01,0.000214,1026.31,0.000214
12453,12456,24633.46,24624.0,-0.000384,1025.91,-0.000384
12471,12474,24601.19,24592.56,-0.000351,1025.55,-0.000351
12475,12500,24575.03,24550.65,-0.000992,1024.53,-0.000992
12501,12502,24549.17,24552.65,0.000142,1024.68,0.000142
12503,12508,24531.79,24583.54,0.00211,1026.84,0.00211
12512,12514,24572.41,24567.51,-0.000199,1026.64,-0.000199
12516,12561,24559.87,24543.1,-0.000683,1025.94,-0.000683
12565,12572,24524.07,24534.94,0.000443,1026.39,0.000443
12581,12582,24591.29,24597.03,0.000233,1026.63,0.000233
12583,12584,24571.82,24583.07,0.000458,1027.1,0.000458
12612,12613,24537.67,24568.31,0.001249,1028.38,0.001249
12617,12620,24551.03,24590.67,0.001615,1030.04,0.001615
12622,12628,24581.02,24633.94,0.002153,1032.26,0.002153
12634,12636,24647.08,24683.71,0.001486,1033.79,0.001486
12665,12677,24641.15,24704.49,0.00257,1036.45,0.00257
12683,12685,24643.69,24635.77,-0.000321,1036.12,-0.000321
12686,12688,24605.89,24682.81,0.003126,1039.36,0.003126
12696,12698,24765.26,24780.38,0.000611,1039.99,0.000611
12701,12704,24754.88,24694.21,-0.002451,1037.44,-0.002451
12714,12715,24686.26,24702.96,0.000676,1038.14,0.000676
12718,12720,24668.4,24684.05,0.000634,1038.8,0.000634
12723,12756,24653.42,24628.56,-0.001008,1037.76,-0.001008
12757,12759,24606.07,24625.0,0.000769,1038.55,0.000769
12761,12775,24613.8,24648.4,0.001406,1040.01,0.001406
12778,12779,24613.03,24623.46,0.000424,1040.45,0.000424
12810,12811,24631.95,24639.46,0.000305,1040.77,0.000305
12812,12814,24631.75,24640.83,0.000369,1041.16,0.000369
12839,12841,24670.52,24692.1,0.000875,1042.07,0.000875
12862,12863,24671.31,24680.21,0.000361,1042.44,0.000361
12868,12894,24669.5,24701.67,0.001304,1043.8,0.001304
12895,12896,24685.94,24690.7,0.000193,1044.0,0.000193
12897,12899,24685.23,24680.78,-0.00018,1043.81,-0.00018
12900,12901,24677.21,24707.55,0.001229,1045.1,0.001229
12903,12904,24695.69,24704.04,0.000338,1045.45,0.000338
12905,12907,24691.29,24698.06,0.000274,1045.74,0.000274
12925,12928,24744.79,24736.68,-0.000328,1045.4,-0.000328
12937,12939,24722.8,24702.25,-0.000831,1044.53,-0.000831
12940,12945,24686.61,24677.62,-0.000364,1044.15,-0.000364
12946,13011,24656.79,24607.82,-0.001986,1042.07,-0.001986
13012,13017,24608.5,24604.62,-0.000158,1041.91,-0.000158
13026,13027,24633.85,24654.86,0.000853,1042.8,0.000853
13090,13091,24669.99,24681.92,0.000484,1043.3,0.000484
13104,13105,24714.14,24720.72,0.000266,1043.58,0.000266
13119,13121,24848.76,24862.9,0.000569,1044.17,0.000569
13137,13138,25051.74,25116.08,0.002568,1046.85,0.002568
13142,13144,24898.98,24951.65,0.002115,1049.07,0.002115
13145,13157,24922.3,24594.52,-0.013152,1035.27,-0.013152
13160,13161,24624.97,24668.44,0.001765,1037.1,0.001765
13162,13222,24632.02,24419.31,-0.008636,1028.14,-0.008636
13223,13225,24405.41,24426.33,0.000857,1029.02,0.000857
13241,13242,24484.28,24517.65,0.001363,1030.43,0.001363
13265,13266,24482.18,24493.76,0.000473,1030.91,0.000473
13271,13292,24439.81,24381.58,-0.002383,1028.46,-0.002383
13293,13317,24336.11,23983.33,-0.014496,1013.55,-0.014496
13318,13321,23992.79,24078.18,0.003559,1017.16,0.003559
13322,13324,24086.85,24128.78,0.001741,1018.93,0.001741
13331,13334,24192.8,24269.32,0.003163,1022.15,0.003163
13397,13399,24430.54,24443.85,0.000545,1022.71,0.000545
13418,13419,24453.48,24451.81,-6.8e-05,1022.64,-6.8e-05
13421,13427,24454.11,24474.63,0.000839,1023.5,0.000839
13435,13439,24478.65,24457.58,-0.000861,1022.61,-0.000861
13460,13465,24471.81,24477.23,0.000221,1022.84,0.000221
13468,13472,24481.7,24483.18,6e-05,1022.9,6e-05
13473,13478,24466.4,24478.23,0.000484,1023.4,0.000484
